mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text	tempo	qpm	tempo_visible	slur	diminuendo_line	HairPin:3_decresc.
118	117	118	117a	233	233	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1218								81
118	117	118	117a	933/4	933/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1219								81
118	117	118	117a	467/2	467/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1220								81
118	117	118	117a	935/4	935/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1221
118	117	118	117a	234	234	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1222								82
118	117	118	117a	937/4	937/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1223								82
118	117	118	117a	469/2	469/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1224								82
118	117	118	117a	939/4	939/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1225
118	117	118	117a	233	233	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1226
118	117	118	117a	234	234	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1227
118	117	118	117a	233	233	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1228
118	117	118	117a	234	234	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1229
119	118	119	118a	235	235	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1230								83
119	118	119	118a	941/4	941/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1231								83
119	118	119	118a	471/2	471/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1232								83
119	118	119	118a	943/4	943/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1233
119	118	119	118a	236	236	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1234								84
119	118	119	118a	945/4	945/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1235								84
119	118	119	118a	473/2	473/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1236								84
119	118	119	118a	947/4	947/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1237								84
119	118	119	118a	235	235	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1238
119	118	119	118a	235	235	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1239
119	118	119	118a	236	236	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1240								85
120	119	120	119a	237	237	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1241								84
120	119	120	119a	949/4	949/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1242								84
120	119	120	119a	475/2	475/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1243								84
120	119	120	119a	951/4	951/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1244								84
120	119	120	119a	238	238	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1245								84
120	119	120	119a	953/4	953/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1246								84
120	119	120	119a	477/2	477/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1247								84
120	119	120	119a	955/4	955/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1248								84
120	119	120	119a	237	237	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1249								85
120	119	120	119a	238	238	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1250								85
121	120	121	120a	239	239	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1251								84
121	120	121	120a	957/4	957/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1252								84
121	120	121	120a	479/2	479/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1253								84
121	120	121	120a	959/4	959/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1254								84
121	120	121	120a	240	240	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1255								84
121	120	121	120a	961/4	961/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1256								84
121	120	121	120a	481/2	481/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1257								84
121	120	121	120a	963/4	963/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1258								84
121	120	121	120a	239	239	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1259
121	120	121	120a	240	240	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1260
122	121	122	121a	241	241	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1261								84
122	121	122	121a	965/4	965/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1262								84
122	121	122	121a	483/2	483/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1263								84
122	121	122	121a	967/4	967/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1264								84
122	121	122	121a	242	242	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1265								84
122	121	122	121a	969/4	969/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1266								84
122	121	122	121a	485/2	485/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1267								84
122	121	122	121a	971/4	971/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1268								84
122	121	122	121a	241	241	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1269
122	121	122	121a	242	242	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1270
123	122	123	122a	243	243	0.25		0	0	Chord	2/4	1	1	1/16		1/16	1	1271								84
123	122	123	122a	973/4	973/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1272								84
123	122	123	122a	487/2	487/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1273								84
123	122	123	122a	975/4	975/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1274								84
123	122	123	122a	244	244	0.25		1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1275								84
123	122	123	122a	977/4	977/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1276								84
123	122	123	122a	489/2	489/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1277								84
123	122	123	122a	979/4	979/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1278
123	122	123	122a	243	243	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1279
123	122	123	122a	244	244	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1280
124	123	124	123a	245	245	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1281
124	123	124	123a	246	246	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1282								86
124	123	124	123a	493/2	493/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1283								86
124	123	124	123a	245	245	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1284
125	124	125	124a	247	247	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1285								86
125	124	125	124a	495/2	495/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1286								86
125	124	125	124a	248	248	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1287								86
125	124	125	124a	497/2	497/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1288								86
126	125	126	125a	249	249	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1289								86
126	125	126	125a	499/2	499/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1290								86
126	125	126	125a	250	250	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1291								86
126	125	126	125a	501/2	501/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1292
126	125	126	125a	249	249	2.0		0	0	Chord	2/4	1	2	1/2		1/2	1	1293
127	126	127	126a	251	251	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	1294								87
127	126	127	126a	252	252	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1295
127	126	127	126a	252	252	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1296
127	126	127	126a	503/2	503/2	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1297								88
127	126	127	126a	252	252	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1298								88
127	126	127	126a	505/2	505/2	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1299								88
128	127	128	127a	253	253	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1300								87
128	127	128	127a	507/2	507/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1301								87
128	127	128	127a	254	254	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1302								87
128	127	128	127a	509/2	509/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1303
128	127	128	127a	253	253	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1304
128	127	128	127a	254	254	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1305
128	127	128	127a	253	253	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1306
128	127	128	127a	254	254	1.0		1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1307
128	127	128	127a	253	253	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	1308
129	128	129	128a	255	255	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1309								89
129	128	129	128a	511/2	511/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1310
129	128	129	128a	255	255	1.0		0	0	Chord	2/4	2	1	1/4		1/4	1	1311
129	128	129	128a	256	256	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1312								90
129	128	129	128a	513/2	513/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1313								90
129	128	129	128a	255	255	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	1314
130	129	130	129a	257	257	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1315								90
130	129	130	129a	515/2	515/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1316								90
130	129	130	129a	258	258	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1317								90
130	129	130	129a	517/2	517/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1318								90
131	130	131	130a	259	259	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1319								90
131	130	131	130a	519/2	519/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1320								90
131	130	131	130a	260	260	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1321								90
131	130	131	130a	521/2	521/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1322
131	130	131	130a	259	259	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	1323
132	131	132	131a	523/2	523/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1324								91
132	131	132	131a	262	262	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1325								91
132	131	132	131a	525/2	525/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1326								91
132	131	132	131a	262	262	0.5		1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	1327
132	131	132	131a	525/2	525/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1328
132	131	132	131a	261	261	1.5		0	0	Chord	2/4	2	1	3/8		1/4	3/2	1329
132	131	132	131a	525/2	525/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1330
132	131	132	131a	261	261	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	1331
132	131	132	131a	262	262	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1332
133	132	133	132a	263	263	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1333								91
133	132	133	132a	527/2	527/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1334								91
133	132	133	132a	264	264	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1335								91
133	132	133	132a	529/2	529/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1336								91
133	132	133	132a	263	263	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1337
133	132	133	132a	527/2	527/2	0.5		1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	1338
133	132	133	132a	264	264	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1339
133	132	133	132a	263	263	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1340								92
133	132	133	132a	527/2	527/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1341								92
133	132	133	132a	264	264	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1342								92
133	132	133	132a	529/2	529/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1343
133	132	133	132a	263	263	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	1344
133	132	133	132a	264	264	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1345
134	133	134	133a	265	265	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1346
134	133	134	133a	533/2	533/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1347								93
134	133	134	133a	265	265	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1348
134	133	134	133a	266	266	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1349								94
134	133	134	133a	265	265	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1350
134	133	134	133a	531/2	531/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1351
134	133	134	133a	533/2	533/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1352		articStaccatoBelow
135	134	135	134a	267	267	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1353								93
135	134	135	134a	535/2	535/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	1354								93
135	134	135	134a	537/2	537/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1355								93
135	134	135	134a	267	267	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1356								94
135	134	135	134a	268	268	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1357								94
135	134	135	134a	535/2	535/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1358		articStaccatoBelow
135	134	135	134a	537/2	537/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1359		articStaccatoBelow
136	135	136	135a	269	269	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1360								93
136	135	136	135a	539/2	539/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1361
136	135	136	135a	541/2	541/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1362		articStaccatoAbove
136	135	136	135a	269	269	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1363
136	135	136	135a	539/2	539/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1364		articStaccatoAbove
136	135	136	135a	270	270	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1365								95
136	135	136	135a	541/2	541/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1366								95
136	135	136	135a	270	270	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1367
137	136	137	136a	543/2	543/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1368		articStaccatoAbove
137	136	137	136a	545/2	545/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1369		articStaccatoAbove
137	136	137	136a	271	271	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1370								95
137	136	137	136a	543/2	543/2	1.0		1/8	1/8	Chord	2/4	2	1	1/4		1/4	1	1371								95
137	136	137	136a	545/2	545/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1372								95
137	136	137	136a	271	271	1.0		0	0	Chord	2/4	2	2	1/4		1/4	1	1373
137	136	137	136a	272	272	1.0		1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	1374
138	137	138	137a	547/2	547/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1375		articStaccatoAbove
138	137	138	137a	274	274	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1376								96
138	137	138	137a	549/2	549/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1377
138	137	138	137a	273	273	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1378								95
138	137	138	137a	547/2	547/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1379
138	137	138	137a	549/2	549/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1380								97
138	137	138	137a	1099/4	1099/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1381								97
138	137	138	137a	273	273	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1382
138	137	138	137a	547/2	547/2	1.5		1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	1383
139	138	139	138a	275	275	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1384
139	138	139	138a	551/2	551/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	1385
139	138	139	138a	553/2	553/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1386
139	138	139	138a	275	275	1.0		0	0	Chord	2/4	1	2	1/4		1/4	1	1387
139	138	139	138a	276	276	1.0		1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1388
139	138	139	138a	275	275	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1389								97
139	138	139	138a	551/2	551/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1390								97
139	138	139	138a	1103/4	1103/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1391								97
139	138	139	138a	276	276	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1392								97
139	138	139	138a	553/2	553/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1393								97
139	138	139	138a	1107/4	1107/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1394
139	138	139	138a	275	275	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	1395
140	139	140	139a	277	277	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1396
140	139	140	139a	555/2	555/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1397
140	139	140	139a	278	278	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1398
140	139	140	139a	557/2	557/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1399
140	139	140	139a	277	277	1.5		0	0	Chord	2/4	1	2	3/8		1/4	3/2	1400
140	139	140	139a	557/2	557/2	0.5		3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1401
140	139	140	139a	277	277	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1402								98
140	139	140	139a	555/2	555/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1403								98
140	139	140	139a	278	278	0.5		1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1404								98
140	139	140	139a	557/2	557/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1405
140	139	140	139a	277	277	2.0		0	0	Chord	2/4	2	2	1/2		1/2	1	1406
141	140	141	140a	279	279	2.0		0	0	Chord	2/4	1	1	1/2		1/2	1	1407
141	140	141	140a	279	279	2.0		0	0	Chord	2/4	1	2	1/2		1/2	1	1408
141	140	141	140a	279	279	2.0		0	0	Chord	2/4	2	1	1/2		1/2	1	1409
141	140	141	140a	279	279	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1410								99
141	140	141	140a	559/2	559/2	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1411								99
141	140	141	140a	280	280	0.5		1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1412								99
141	140	141	140a	561/2	561/2	0.5		3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1413
142	141	142	141a	281	281	0.5		0	0	Chord	2/4	1	1	1/8		1/8	1	1414								100
142	141	142	141a	563/2	563/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1415								100
142	141	142	141a	282	282	0.5		1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1416								100
142	141	142	141a	565/2	565/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1417
142	141	142	141a	281	281	0.5		0	0	Chord	2/4	1	2	1/8		1/8	1	1418
142	141	142	141a	281	281	1.5		0	0	Chord	2/4	2	1	3/8		1/4	3/2	1419								101
142	141	142	141a	565/2	565/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1420
142	141	142	141a	281	281	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1421
142	141	142	141a	563/2	563/2	1.5		1/8	1/8	Chord	2/4	2	2	3/8		1/4	3/2	1422
143	142	143	142a	283	283	1.0		0	0	Chord	2/4	1	1	1/4		1/4	1	1423
143	142	143	142a	284	284	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1424
143	142	143	142a	1705/6	1705/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1425
143	142	143	142a	853/3	853/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1426
143	142	143	142a	569/2	569/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1427
143	142	143	142a	854/3	854/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1428
143	142	143	142a	1709/6	1709/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1429
143	142	143	142a	283	283	0.5		0	0	Chord	2/4	2	1	1/8		1/8	1	1430
143	142	143	142a	569/2	569/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1431
143	142	143	142a	283	283	0.5		0	0	Chord	2/4	2	2	1/8		1/8	1	1432
143	142	143	142a	567/2	567/2	0.5		1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1433
144	143	144	143a	285	285	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	1434
144	143	144	143a	1711/6	1711/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1435
144	143	144	143a	856/3	856/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1436
144	143	144	143a	571/2	571/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1437
144	143	144	143a	857/3	857/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1438
144	143	144	143a	1715/6	1715/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1439
144	143	144	143a	286	286	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1440
144	143	144	143a	1717/6	1717/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1441
144	143	144	143a	859/3	859/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1442
144	143	144	143a	573/2	573/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1443
144	143	144	143a	860/3	860/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1444
144	143	144	143a	1721/6	1721/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1445
144	143	144	143a	571/2	571/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1446
144	143	144	143a	573/2	573/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1447
145	144	145	144a	287	287	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	1448
145	144	145	144a	1723/6	1723/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1449
145	144	145	144a	862/3	862/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1450
145	144	145	144a	575/2	575/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1451
145	144	145	144a	863/3	863/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1452
145	144	145	144a	1727/6	1727/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1453
145	144	145	144a	288	288	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	1454
145	144	145	144a	1729/6	1729/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	1455
145	144	145	144a	865/3	865/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	1456
145	144	145	144a	577/2	577/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	1457
145	144	145	144a	866/3	866/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	1458
145	144	145	144a	1733/6	1733/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	1459
145	144	145	144a	575/2	575/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	1460
145	144	145	144a	863/3	863/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	1461
145	144	145	144a	1727/6	1727/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	1462
145	144	145	144a	288	288	0.16666666666666666		1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	1463
145	144	145	144a	1729/6	1729/6	0.16666666666666666		7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	1464
145	144	145	144a	865/3	865/3	0.16666666666666666		1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	1465
145	144	145	144a	577/2	577/2	0.16666666666666666		3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	1466
145	144	145	144a	866/3	866/3	0.16666666666666666		5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	1467
145	144	145	144a	1733/6	1733/6	0.16666666666666666		11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	1468
146	145	146	145a	289	289	0.16666666666666666		0	0	Chord	2/4	1	1	1/24		1/16	2/3	1469
146	145	146	145a	1735/6	1735/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	1470
146	145	146	145a	868/3	868/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	1471
146	145	146	145a	579/2	579/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	1472
146	145	146	145a	869/3	869/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	1473
146	145	146	145a	1739/6	1739/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	1474
