mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
213	193	769/2	769/2	0.5		0	0	2/4	1	2	1/8		1/8	1		6	66	F#4	4	2014
213	193	769/2	769/2	1.0		0	0	2/4	1	1	1/4		1/4	1	-1	4	76	E5	5	2012
213	193	769/2	769/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	81	A5	5	2018
213	193	385	385	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2015
213	193	385	385	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		3	81	A5	5	2019
213	193	3081/8	3081/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2020
213	193	1541/4	1541/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		3	81	A5	5	2021
213	193	3083/8	3083/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2022
213	193	771/2	771/2	0.5		1/4	1/4	2/4	1	2	1/8		1/8	1		-1	65	F4	4	2016
213	193	771/2	771/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1		2	74	D5	5	2013
213	193	771/2	771/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	81	A5	5	2023
213	193	386	386	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2017
213	193	386	386	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		3	81	A5	5	2024
213	193	3089/8	3089/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2025
213	193	1545/4	1545/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		3	81	A5	5	2026
213	193	3091/8	3091/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		8	80	G#5	5	2027
214	194	773/2	773/2	0.5		0	0	2/4	1	2	1/8		1/8	1		4	64	E4	4	2031
214	194	773/2	773/2	1.0		0	0	2/4	1	1	1/4		1/4	1		7	73	C#5	5	2028
214	194	773/2	773/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	81	A5	5	2033
214	194	387	387	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1		3	69	A4	4	2032
214	194	775/2	775/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2029
214	194	775/2	775/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	2029
214	194	388	388	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		4	40	E2	2	2034
214	194	388	388	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2030
214	194	3105/8	3105/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		9	39	D#2	2	2035
214	194	1553/4	1553/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		4	40	E2	2	2036
214	194	3107/8	3107/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		9	39	D#2	2	2037
215	195	777/2	777/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	40	E2	2	2042
215	195	777/2	777/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	2038
215	195	777/2	777/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	2038
215	195	389	389	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		4	52	E3	3	2043
215	195	389	389	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2039
215	195	3113/8	3113/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		9	51	D#3	3	2044
215	195	1557/4	1557/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		4	52	E3	3	2045
215	195	3115/8	3115/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		9	51	D#3	3	2046
215	195	779/2	779/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	2047
215	195	779/2	779/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	2040
215	195	779/2	779/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2040
215	195	390	390	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2041
215	195	390	390	0.125		3/8	3/8	2/4	2	1	1/32		1/32	1		4	76	E5	5	2048
215	195	3121/8	3121/8	0.125		13/32	13/32	2/4	2	1	1/32		1/32	1		9	75	D#5	5	2049
215	195	1561/4	1561/4	0.125		7/16	7/16	2/4	2	1	1/32		1/32	1		4	76	E5	5	2050
215	195	3123/8	3123/8	0.125		15/32	15/32	2/4	2	1	1/32		1/32	1		9	75	D#5	5	2051
216	196	781/2	781/2	0.5		0	0	2/4	1	1	1/8		1/8	1		8	68	G#4	4	2052
216	196	781/2	781/2	0.5		0	0	2/4	1	1	1/8		1/8	1		5	71	B4	4	2052
216	196	781/2	781/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	76	E5	5	2056
216	196	391	391	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2053
216	196	391	391	0.125		1/8	1/8	2/4	2	1	1/32		1/32	1		4	88	E6	6	2057
216	196	3129/8	3129/8	0.125		5/32	5/32	2/4	2	1	1/32		1/32	1		9	87	D#6	6	2058
216	196	1565/4	1565/4	0.125		3/16	3/16	2/4	2	1	1/32		1/32	1		4	88	E6	6	2059
216	196	3131/8	3131/8	0.125		7/32	7/32	2/4	2	1	1/32		1/32	1		9	87	D#6	6	2060
216	196	783/2	783/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	62	D4	4	2054
216	196	783/2	783/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		8	68	G#4	4	2054
216	196	783/2	783/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	88	E6	6	2061
216	196	392	392	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	64	E4	4	2055
217	197	785/2	785/2	1.5		0	0	2/4	1	1	3/8		1/4	3/2		7	61	C#4	4	2062
217	197	785/2	785/2	1.5		0	0	2/4	1	1	3/8		1/4	3/2		3	69	A4	4	2062
217	197	393	393	0.5		1/8	1/8	2/4	2	2	1/8		1/8	1		3	57	A3	3	2066
217	197	393	393	1.5		1/8	1/8	2/4	2	1	3/8		1/4	3/2	1	3	57	A3	3	2065
217	197	787/2	787/2	0.5		1/4	1/4	2/4	2	2	1/8		1/8	1		1	55	G3	3	2067
217	197	394	394	0.5		3/8	3/8	2/4	2	2	1/8		1/8	1		6	54	F#3	3	2068
217	197	394	394	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1	1	2	62	D4	4	2064
217	197	394	394	0.5		3/8	3/8	2/4	1	2	1/8		1/8	1	1	3	69	A4	4	2064
217	197	394	394	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1	1	5	71	B4	4	2063
218	198	789/2	789/2	0.5		0	0	2/4	2	2	1/8		1/8	1		-1	53	F3	3	2079
218	198	789/2	789/2	1.0		0	0	2/4	2	1	1/4		1/4	1	-1	3	57	A3	3	2076
218	198	789/2	789/2	0.5		0	0	2/4	1	2	1/8		1/8	1	-1	2	62	D4	4	2073
218	198	789/2	789/2	0.5		0	0	2/4	1	2	1/8		1/8	1	0	3	69	A4	4	2073
218	198	789/2	789/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	5	71	B4	4	2069
218	198	395	395	1.5		1/8	1/8	2/4	2	2	3/8		1/4	3/2		4	52	E3	3	2080
218	198	395	395	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1	1	4	64	E4	4	2074
218	198	395	395	0.5		1/8	1/8	2/4	1	2	1/8		1/8	1	-1	3	69	A4	4	2074
218	198	395	395	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2070
218	198	791/2	791/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		5	59	B3	3	2077
218	198	791/2	791/2	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1	-1	4	64	E4	4	2075
218	198	791/2	791/2	1.0		1/4	1/4	2/4	1	2	1/4		1/4	1		8	68	G#4	4	2075
218	198	791/2	791/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	2071
218	198	396	396	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	2078
218	198	396	396	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	2072
219	199	793/2	793/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	2082
219	199	793/2	793/2	0.5		0	0	2/4	2	1	1/8		1/8	1		7	61	C#4	4	2082
219	199	793/2	793/2	1.0		0	0	2/4	1	1	1/4		1/4	1		3	69	A4	4	2081
219	199	397	397	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	45	A2	2	2083
220	199	795/2	795/2	0.16666666666666666		0	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2084
220	199	1193/3	1193/3	0.16666666666666666		1/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2085
220	199	2387/6	2387/6	0.16666666666666666		1/12	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2086
220	199	398	398	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1	1	3	33	A1	1	2090
220	199	398	398	0.16666666666666666		1/8	3/8	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2087
220	199	2389/6	2389/6	0.16666666666666666		1/6	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2088
220	199	1195/3	1195/3	0.16666666666666666		5/24	11/24	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2089
221	200	797/2	797/2	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	3	33	A1	1	2103
221	200	797/2	797/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	2091
221	200	1196/3	1196/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2092
221	200	2393/6	2393/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	2093
221	200	399	399	1.0		1/8	1/8	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	2104
221	200	399	399	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2094
221	200	2395/6	2395/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2095
221	200	1198/3	1198/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2096
221	200	799/2	799/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2097
221	200	1199/3	1199/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2098
221	200	2399/6	2399/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2099
221	200	400	400	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	0	3	45	A2	2	2105
221	200	400	400	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	57	A3	3	2105
221	200	400	400	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2100
221	200	2401/6	2401/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2101
221	200	1201/3	1201/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2102
222	201	801/2	801/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	45	A2	2	2118
222	201	801/2	801/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	57	A3	3	2118
222	201	801/2	801/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2106
222	201	1202/3	1202/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2107
222	201	2405/6	2405/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2108
222	201	401	401	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2109
222	201	2407/6	2407/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2110
222	201	1204/3	1204/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2111
222	201	803/2	803/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2112
222	201	1205/3	1205/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2113
222	201	2411/6	2411/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2114
222	201	402	402	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2115
222	201	2413/6	2413/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2116
222	201	1207/3	1207/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2117
223	202	805/2	805/2	1.5		0	0	2/4	2	1	3/8		1/4	3/2	-1	3	45	A2	2	2131
223	202	805/2	805/2	1.5		0	0	2/4	2	1	3/8		1/4	3/2	-1	3	57	A3	3	2131
223	202	805/2	805/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	61	C#4	4	2119
223	202	1208/3	1208/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2120
223	202	2417/6	2417/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	61	C#4	4	2121
223	202	403	403	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2122
223	202	2419/6	2419/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2123
223	202	1210/3	1210/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2124
223	202	807/2	807/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2125
223	202	1211/3	1211/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2126
223	202	2423/6	2423/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2127
223	202	404	404	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	2132
223	202	404	404	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2128
223	202	2425/6	2425/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2129
223	202	1213/3	1213/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2130
224	203	809/2	809/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	2145
224	203	809/2	809/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2133
224	203	1214/3	1214/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2134
224	203	2429/6	2429/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2135
224	203	405	405	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	2146
224	203	405	405	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2136
224	203	2431/6	2431/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	83	B5	5	2137
224	203	1216/3	1216/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2138
224	203	811/2	811/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		6	54	F#3	3	2147
224	203	811/2	811/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2139
224	203	1217/3	1217/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	85	C#6	6	2140
224	203	2435/6	2435/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2141
224	203	406	406	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		5	59	B3	3	2148
224	203	406	406	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2142
224	203	2437/6	2437/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2143
224	203	1219/3	1219/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2144
225	204	813/2	813/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	52	E3	3	2156
225	204	813/2	813/2	0.5		0	0	2/4	1	1	1/8		1/8	1		8	80	G#5	5	2149
225	204	813/2	813/2	0.5		0	0	2/4	1	1	1/8		1/8	1		4	88	E6	6	2149
225	204	407	407	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		4	40	E2	2	2157
225	204	815/2	815/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2150
225	204	1223/3	1223/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2151
225	204	2447/6	2447/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2152
225	204	408	408	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	33	A1	1	2158
225	204	408	408	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2153
225	204	2449/6	2449/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2154
225	204	1225/3	1225/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2155
226	205	817/2	817/2	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	3	33	A1	1	2171
226	205	817/2	817/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	2159
226	205	1226/3	1226/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2160
226	205	2453/6	2453/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		6	66	F#4	4	2161
226	205	409	409	1.0		1/8	1/8	2/4	2	1	1/4		1/4	1	1	3	45	A2	2	2172
226	205	409	409	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2162
226	205	2455/6	2455/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2163
226	205	1228/3	1228/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2164
226	205	819/2	819/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2165
226	205	1229/3	1229/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2166
226	205	2459/6	2459/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2167
226	205	410	410	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	0	3	45	A2	2	2173
226	205	410	410	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1	1	3	57	A3	3	2173
226	205	410	410	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2168
226	205	2461/6	2461/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2169
226	205	1231/3	1231/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2170
227	206	821/2	821/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	45	A2	2	2186
227	206	821/2	821/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	3	57	A3	3	2186
227	206	821/2	821/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2174
227	206	1232/3	1232/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2175
227	206	2465/6	2465/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2176
227	206	411	411	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2177
227	206	2467/6	2467/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2178
227	206	1234/3	1234/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2179
227	206	823/2	823/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2180
227	206	1235/3	1235/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2181
227	206	2471/6	2471/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		2	62	D4	4	2182
227	206	412	412	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2183
227	206	2473/6	2473/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2184
227	206	1237/3	1237/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		1	67	G4	4	2185
228	207	825/2	825/2	1.5		0	0	2/4	2	1	3/8		1/4	3/2	-1	3	45	A2	2	2199
228	207	825/2	825/2	1.5		0	0	2/4	2	1	3/8		1/4	3/2	-1	3	57	A3	3	2199
228	207	825/2	825/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	61	C#4	4	2187
228	207	1238/3	1238/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2188
228	207	2477/6	2477/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	61	C#4	4	2189
228	207	413	413	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2190
228	207	2479/6	2479/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2191
228	207	1240/3	1240/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		4	64	E4	4	2192
228	207	827/2	827/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2193
228	207	1241/3	1241/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2194
228	207	2483/6	2483/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		3	69	A4	4	2195
228	207	414	414	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	G#3	3	2200
228	207	414	414	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2196
228	207	2485/6	2485/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2197
228	207	1243/3	1243/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2198
229	208	829/2	829/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	57	A3	3	2213
229	208	829/2	829/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2201
229	208	1244/3	1244/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2202
229	208	2489/6	2489/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2203
229	208	415	415	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	50	D3	3	2214
229	208	415	415	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2204
229	208	2491/6	2491/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		5	83	B5	5	2205
229	208	1246/3	1246/3	0.16666666666666666		5/24	5/24	2/4	1	1	1/24		1/16	2/3		2	74	D5	5	2206
229	208	831/2	831/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	52	E3	3	2215
229	208	831/2	831/2	0.16666666666666666		1/4	1/4	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2207
229	208	1247/3	1247/3	0.16666666666666666		7/24	7/24	2/4	1	1	1/24		1/16	2/3		3	81	A5	5	2208
229	208	2495/6	2495/6	0.16666666666666666		1/3	1/3	2/4	1	1	1/24		1/16	2/3		7	73	C#5	5	2209
229	208	416	416	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	40	E2	2	2216
229	208	416	416	0.16666666666666666		3/8	3/8	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2210
229	208	2497/6	2497/6	0.16666666666666666		5/12	5/12	2/4	1	1	1/24		1/16	2/3		8	80	G#5	5	2211
229	208	1249/3	1249/3	0.16666666666666666		11/24	11/24	2/4	1	1	1/24		1/16	2/3		5	71	B4	4	2212
230	209	833/2	833/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	45	A2	2	2218
230	209	833/2	833/2	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	2217
230	209	833/2	833/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	81	A5	5	2217
230	209	417	417	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		3	57	A3	3	2219
231	209	835/2	835/2	0.16666666666666666		0	1/4	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2220
231	209	1253/3	1253/3	0.16666666666666666		1/24	7/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2221
231	209	2507/6	2507/6	0.16666666666666666		1/12	1/3	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2222
231	209	418	418	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	2226
231	209	418	418	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	2226
231	209	418	418	0.5		1/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	2226
231	209	418	418	0.16666666666666666		1/8	3/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2223
231	209	2509/6	2509/6	0.16666666666666666		1/6	5/12	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2224
231	209	1255/3	1255/3	0.16666666666666666		5/24	11/24	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2225
232	210	837/2	837/2	0.16666666666666666		0	0	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2227
232	210	1256/3	1256/3	0.16666666666666666		1/24	1/24	2/4	1	1	1/24		1/16	2/3		9	75	D#5	5	2228
232	210	2513/6	2513/6	0.16666666666666666		1/12	1/12	2/4	1	1	1/24		1/16	2/3		4	76	E5	5	2229
232	210	419	419	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		5	59	B3	3	2239
232	210	419	419	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	2239
232	210	419	419	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		8	68	G#4	4	2239
232	210	419	419	0.16666666666666666		1/8	1/8	2/4	1	1	1/24		1/16	2/3		4	88	E6	6	2230
232	210	2515/6	2515/6	0.16666666666666666		1/6	1/6	2/4	1	1	1/24		1/16	2/3		9	87	D#6	6	2231
